6298,化学,吉林市第一中学,林亚楠,化学7+4强化训练（七）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/8c469c7d5285890798264256567/2q7r4GKWoX8A.mp4
6299,物理,吉林市第一中学,崔泽颖,理综物理讲解（2）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/90e06d7c5285890798264449256/G09sBad853gA.mp4
6300,物理,吉林市第一中学,崔泽颖,理综物理讲解（1）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/1b49a2c65285890798269870488/wcUxPfwwQ0cA.mp4
6301,数学,吉林市第一中学,刘波,限时训练（十六）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/92ed38be5285890798264509387/nkKitwSTYd0A.mp4
6303,化学,吉林市第一中学,叶明,高考二轮总复习_电化学（习题课）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/15fb08015285890798306476489/sdLS2c5GjKEA.mp4
6304,物理,吉林市第一中学,邢宇,带电粒子在磁场中运动综合应用（一）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/1d6abf3f5285890798269944713/Osc8ya5BTPcA.mp4
6305,物理,吉林市第一中学,崔泽颖,理综物理讲解（3）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/08a39f1b5285890798269076254/M2lMCr7qMAAA.mp4
6306,物理,吉林市第一中学,杨建华,物态和物态变化,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/447a22e65285890798270234110/icYpaLdzxjsA.mp4
6307,地理,吉林市第一中学,马丽莉,河流专题2,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/65ac4c635285890798229684594/FHMpCt4KOmQA.mp4
6308,地理,吉林市第一中学,马丽莉,河流专题3,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/1fda81935285890798235712193/SoguJAoKG8UA.mp4
6309,政治,吉林市第一中学,杨博,高三政治7专题四市场经济与对外开放（一）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/1912f9b45285890798235445227/Wsh9JGLArk8A.mp4
6310,政治,吉林市第一中学,杨博,高三政治8专题四市场经济与对外开放（二）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/b0cc6b345285890798261728053/x5YQgNbAGK8A.mp4
6311,物理,吉林市第一中学,杨建华,热力学定律,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/2f684db55285890798266630921/A1NXyeu7MFcA.mp4
6312,化学,吉林市第一中学,林亚楠,化学7+4强化训练（十）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/345da51d5285890798266875306/Av03T5DY7soA.mp4
6313,物理,吉林市第一中学,崔泽颖,理综物理讲解（4）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/c6f8b6b75285890798268526314/wn4PlWoPXz0A.mp4
6314,历史,吉林市第一中学,刘金玉,通史整合四 中华文明的迟滞与彷徨——明朝、清朝前期（1）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/60aa28fb5285890798229439075/9z6gnBbg4LQA.mp4
6315,地理,吉林市第一中学,马丽莉,河流专题,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/9711600b5285890798301524127/94aLKUkcaXAA.mp4
6316,历史,吉林市第一中学,曲刚,中华文明的觉醒与探索——民国后期(1927--1949)（二）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/d8ea9f8e5285890798224157232/enzGn19E2AUA.mp4
6317,历史,吉林市第一中学,刘金玉,通史整合四 中华文明的迟滞与彷徨——明朝、清朝前期（2）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/ae87c77a5285890798261635494/zAMFnJAWVvsA.mp4
6318,化学,吉林市第一中学,梁红梅,化学7+4强化训练（五）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/9f0a94145285890798230724592/Muhovc8aUN4A.mp4
6319,物理,吉林市第一中学,崔泽颖,理综物理讲解（5）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/28f142fc5285890798273117858/UKz4ostx0OMA.mp4
6320,物理,吉林市第一中学,崔泽颖,理综物理讲解（6）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/e27666ab5285890798299980578/zEnhmQM6oaoA.mp4
6321,政治,吉林市第一中学,杨博,高三政治5专题三收入分配与财政税收（一）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/75ee96a85285890798233066110/5qa5inrXbyEA.mp4
6322,数学,吉林市第一中学,刘波,微专题：直线与圆锥曲线（一）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/2a8b85bf5285890798266407857/XMua3fkvBz8A.mp4
6323,政治,吉林市第一中学,杨博,高三政治6专题三收入分配与财政税收（二）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/221fdc165285890798235806741/nXUBJGJGMo8A.mp4
6324,化学,吉林市第一中学,林亚楠,化学7+4强化训练（八）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/ea199df75285890798272736802/8Mx1hkvJZAgA.mp4
6325,数学,吉林市第一中学,鄂春雨,高三奥班专题函数与导数二,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/28f25bdb5285890798273119864/csAXrZy8c7MA.mp4
6326,化学,吉林市第一中学,林亚楠,化学7+4强化训练（九）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/28a0adbe5285890798266363468/KlENA7GOnngA.mp4
6327,数学,吉林市第一中学,刘波,限时训练（二十）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/23bf97565285890798266132844/RRc6hvja93QA.mp4
6328,数学,吉林市第一中学,刘波,微专题：函数与导数（一）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/28a404825285890798266369745/XtEr869RjtsA.mp4
6329,生物,吉林市第一中学,姜悦,真核细胞与原核细胞的比较,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/27f7fd305285890798303161385/Wh4kaDlPNmAA.mp4
6330,数学,吉林市第一中学,鄂春雨,高三奥班训练（21）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/bffad5da5285890798268229065/z6Y2Pr3ZM6wA.mp4
6331,数学,吉林市第一中学,杨悦,专题十 概率,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/c70816195285890798268531455/ieCmqYAYi0kA.mp4
6332,语文,吉林市第一中学,李花,散文阅读方法指导（三）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/9641d6b55285890798271452473/qimdS1rrsWQA.mp4
6333,语文,吉林市第一中学,孙韬,高中文言文120个重点词汇讲解整理（一）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/99e318975285890798301690675/QjyofpjzRJYA.mp4
6334,语文,吉林市第一中学,李花,散文阅读方法指导（四）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/9f5164f65285890798271818513/19N4qa2finYA.mp4
6335,物理,吉林市第一中学,邢宇,带电粒子在磁场中运动综合应用（二）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/9f5f96d85285890798271821197/Jn6wB9md0xYA.mp4
6336,数学,吉林市第一中学,史秀群,二轮复习微专题十二 随机变量及其分布列（一）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/2bc2c3565285890798273283038/AGrzDUlJQPEA.mp4
6337,历史,吉林市第一中学,刘金玉,高考二轮总复习  第一板块：中国古代史—板块总结（1）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/eec12d395285890798272931717/PkmNvIokYZkA.mp4
6338,化学,吉林市第一中学,陈延东,晶体的常识,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/2536de045285890798303002712/Wg6rMJRFaQEA.mp4
6339,化学,吉林市第一中学,陈延东,原子晶体,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/257f26e55285890798303042142/TrvtxY1aurAA.mp4
6340,化学,吉林市第一中学,陈延东,分子晶体,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/9bf3a4d75285890798301757275/yil12weXvD4A.mp4
6341,生物,吉林市第一中学,李晓影,细胞核——系统的控制中心,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/e19cebc25285890798336758529/53DRJeWgC60A.mp4
6342,英语,吉林市第一中学,孟召娟,寒假线下作业综合题2,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/9952d46d5285890798301611393/Hb2Vm8rr7oYA.mp4
6343,英语,吉林市第一中学,孟召娟,寒假线下作业综合题8,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/9c3c207f5285890798301797882/wM8P1Qcju1wA.mp4
6344,地理,吉林市第一中学,马丽莉,自然地理环境的整体性和差异性1,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/16cdcd525285890798235351724/8jaqPjJcRl0A.mp4
6345,物理,吉林市第一中学,崔泽颖,理综物理讲解（8）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/43196cd25285890798300227864/RbCegyJF1l8A.mp4
6346,物理,吉林市第一中学,邢宇,带电粒子在磁场中运动综合应用（四）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/3eed3f595285890798300096993/AWj4P5Hj6RgA.mp4
6347,数学,吉林市第一中学,史秀群,滚动练习四 讲评（习题课）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/e9375c405285890798302799268/aaqkum8rtQsA.mp4
6348,物理,吉林市第一中学,刘春香,气体定律的综合应用,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/2bc372425285890798273284877/DO9VurMHPlAA.mp4
6350,生物,吉林市第一中学,李晓影,物质跨膜运输的实例--渗透作用,https://1253868908.vod2.myqcloud.com/eba91399vodtransgzp1253868908/ab683b955285890798308294171/v.f40.mp4
6351,地理,吉林市第一中学,马丽莉,自然地理环境的整体性和差异性2,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/7f68a53f5285890798233488935/McPMn9FwpukA.mp4
6352,地理,吉林市第一中学,马丽莉,自然环境对人类活动的影响（一）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/90ee387b5285890798264451775/S0lsZeMrOioA.mp4
6353,数学,吉林市第一中学,王珊,文科微专题（三）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/62bc3cf45285890798307441456/qatoUuRasOcA.mp4
6354,政治,吉林市第一中学,杨博,高三政治12微专题：经济活动的参与者-国家(二),https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/2627d81b5285890798266244278/5ayXIZvIouoA.mp4
6355,物理,吉林市第一中学,邢宇,带电粒子在磁场中运动综合应用（五）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/435024f35285890798300258168/8aBpNZmje4UA.mp4
6356,数学,吉林市第一中学,王珊,文科微专题（二）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/1ecf61d95285890798306803649/6Vh0QCAm4a4A.mp4
6357,历史,吉林市第一中学,刘金玉,高考二轮总复习  第二板块：中国近代史 中华文明的阵痛与转型—晚清时期（2）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/4592a42e5285890798300347047/vxYWch5Pv1QA.mp4
6358,化学,吉林市第一中学,刘磊,分子的结构与性质（一）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/4131f01c5285890798300189876/zBV1zFCwqV0A.mp4
6359,化学,吉林市第一中学,刘磊,分子的结构与性质（二）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/9c3d3d205285890798301799953/wsaTdkgKexoA.mp4
6360,生物,吉林市第一中学,姜悦,病毒专题,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/a0414e0c5285890798301903352/ShxlqcrVTrAA.mp4
6361,数学,吉林市第一中学,王珊,文科微专题（一）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/1d1fc7255285890798306798369/fTMIGHuzu2sA.mp4
6362,化学,吉林市第一中学,孙立娟,原子结构（1）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/1c8c59d15285890798306713812/5oP5rxrGQYoA.mp4
6363,生物,吉林市第一中学,程晓瑞,细胞膜的成分和结构,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/27b1d02d5285890798303125427/kdUrDCsGsO8A.mp4
6364,地理,吉林市第一中学,马丽莉,地表形态变化1,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/cec6bb395285890798234592248/fQ3IwAuQ0owA.mp4
6365,化学,吉林市第一中学,孙立娟,原子结构（2）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/1cc29ff85285890798306743780/29AA2hEX9jIA.mp4
6366,生物,吉林市第一中学,程晓瑞,细胞膜的功能,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/1ef6d03b5285890798306829337/hZbsmyRHjXoA.mp4
6367,地理,吉林市第一中学,马丽莉,地表形态变化2,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/f08dbfdd5285890798231909982/EFfIv6OTTFMA.mp4
6368,地理,吉林市第一中学,马丽莉,地表形态变化3,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/60babd7c5285890798229446807/GoBSQQevwo0A.mp4
6369,地理,吉林市第一中学,马丽莉,地表形态变化4,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/1fdb26d45285890798235713742/G8tz90EBmdIA.mp4
6370,物理,吉林市第一中学,崔泽颖,理综物理讲解（7）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/411bde005285890798300172001/kQtki4NVyPMA.mp4
6371,政治,吉林市第一中学,杨博,高三政治11微专题：经济活动的参与者-国家(一),https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/79b470df5285890798379773702/ea0t1aqWLYQA.mp4
6372,数学,吉林市第一中学,鄂春雨,高三奥班专题直线与圆锥曲线二,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/2970593d5285890798273188086/ELOXM8rkFsoA.mp4
6373,语文,吉林市第一中学,孙韬,高中文言文120个重点词汇讲解整理（二）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/9d1f40155285890798271736072/GEB8642CAQAA.mp4
6374,物理,吉林市第一中学,邢宇,带电粒子在磁场中运动综合应用（三）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/297e1a945285890798273190318/vPMsxoFXQJsA.mp4
6375,数学,吉林市第一中学,史秀群,二轮复习微专题十二 随机变量及其分布列（二）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/43293ee95285890798300233390/oXao27Na89wA.mp4
6376,物理,吉林市第一中学,刘春香,气体实验定律及理想气体状态方程,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/a1a453755285890798271914308/AAOY7InEGGYA.mp4
6377,历史,吉林市第一中学,刘金玉,高考二轮总复习  第一板块：中国古代史—板块总结（2）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/2bc59ac15285890798273288638/ta67AnxujTQA.mp4
6378,化学,吉林市第一中学,陈延东,金属晶体（一）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/25803c115285890798303044098/Ad1eNRisaFAA.mp4
6379,生物,吉林市第一中学,李晓影,物质跨膜运输的实例--质壁分离和复原实验应用,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/1a258fc95285890798306604310/U8giNwkka7cA.mp4
6380,英语,吉林市第一中学,孟召娟,高考书面表达——个人简历,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/1a27284b5285890798306607021/lDh54TIsuA4A.mp4
6381,化学,吉林市第一中学,刘磊,分子的结构与性质（四）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/9deb08cd5285890798301801284/pBoSyhpi5MgA.mp4
6382,生物,吉林市第一中学,姜悦,蛋白质结构和功能,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/15c5423b5285890798306447278/N1NToBl6IKcA.mp4
6383,语文,吉林市第一中学,黄河,高中文言文120个重点词汇讲解（十六）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/f5a3879a5285890798309139492/z9F8dY9I5BEA.mp4
6384,生物,吉林市第一中学,姜悦,细胞中的元素和无机物,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/b8eb52825285890798308829558/J0fRb6gC0PIA.mp4
6385,化学,吉林市第一中学,孙立娟,原子结构（3）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/bb3cad5c5285890798308922783/nmp0QBsMLmUA.mp4
6386,化学,吉林市第一中学,孙立娟,原子结构与元素的性质（1）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/3e76d7995285890798334376175/z0W9mbl77zIA.mp4
6387,语文,吉林市第一中学,黄河,高中文言文120个重点词汇讲解（十五）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/f5a1f2dd5285890798309136849/1fQdrdjfSHQA.mp4
6389,英语,吉林市第一中学,张洪军,假期作业（六）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/f5b1c0d35285890798309142284/cQ4Wvc7DVaQA.mp4
6390,数学,吉林市第一中学,王重雷,三角函数的图像与性质（1）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/39dc02945285890798334181941/W98xCq1xMFMA.mp4
6391,数学,吉林市第一中学,王重雷,三角函数的图像与性质（2）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/42b1470c5285890798334510055/g1tsYrMbGzQA.mp4
6392,数学,吉林市第一中学,王重雷,三角恒等变换与解三角形,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/409315d35285890798334441815/gEVmGqRKMLQA.mp4
6393,语文,吉林市第一中学,丁楠,高中文言文120个重点词汇讲解(六),https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/f5b2dd535285890798309144345/83X9aaEFgewA.mp4
6394,英语,吉林市第一中学,孟召娟,高考书面表达——活动通知,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/136f8d785285890798306346295/feTucxKDIIkA.mp4
6395,语文,吉林市第一中学,李卓,高中文言文120个常见实词讲解（十一）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/e967c7a25285890798343875747/fMb8QMdz2rMA.mp4
6396,语文,吉林市第一中学,丁楠,高中文言文120个重点词汇讲解(八),https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/f7c1c9155285890798309208076/aRMAQWZoQuMA.mp4
6397,语文,吉林市第一中学,李卓,高中文言文120个常见实词讲解（十三）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/f805ee7b5285890798309240986/zP9T79idOe8A.mp4
6398,化学,吉林市第一中学,刘磊,分子的结构与性质（三）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/1a900b5d5285890798306660958/QsUJm65G42YA.mp4
6399,生物,吉林市第一中学,程晓瑞,线粒体和叶绿体,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/1817b08f5285890798306542324/q5I5bGE8CdEA.mp4
6400,生物,吉林市第一中学,程晓瑞,其他细胞器,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/eb89e4e35285890798302894977/W9FSv0TOiFEA.mp4
6401,语文,吉林市第一中学,孙韬,高中文言文120个重点词汇讲解整理（四）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/17f421525285890798306523832/eo3al32RG3cA.mp4
6402,地理,吉林市第一中学,马丽莉,自然环境对人类活动的影响（二）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/28a1cf245285890798266365679/hrM4RCyMnzwA.mp4
6403,地理,吉林市第一中学,马丽莉,自然环境对人类活动的影响（三）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/3656c83b5285890798266922950/2XGnXVFamAgA.mp4
6404,政治,吉林市第一中学,杨博,高三政治13专题五公民参与与政府职责（一）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/2ce13ac35285890798266508859/xYdjQKD34AMA.mp4
6405,语文,吉林市第一中学,孙韬,高中文言文120个重点词汇讲解整理（五）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/9bf2a1395285890798301755765/LyI9dNYw4TYA.mp4
6406,化学,吉林市第一中学,刘磊,分子的结构与性质（五）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/1a91a3785285890798306663635/WK0PXNiogysA.mp4
6407,化学,吉林市第一中学,刘磊,分子的结构与性质（六）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/1cb21b555285890798306736361/KdYRSZe2jaUA.mp4
6408,语文,吉林市第一中学,丁楠,高中文言文120个重点词汇讲解(十),https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/3c357dbc5285890798334289580/2Ca85WcA1m8A.mp4
6409,生物,吉林市第一中学,姜悦,蛋白质典型例题讲解,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/3e75e05d5285890798334374937/cbm3IQPa6QwA.mp4
6410,化学,吉林市第一中学,孙立娟,原子结构与元素的性质（2）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/e140dd9a5285890798336705961/nkJsf63r7z4A.mp4
6411,数学,吉林市第一中学,焦霞,复数,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/df118b265285890798336628969/ezU4Eed4aqwA.mp4
6412,化学,吉林市第一中学,孙立娟,原子结构与元素的性质（3）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/3e776c5f5285890798334377369/8vz9khLATs8A.mp4
6413,语文,吉林市第一中学,丁楠,高中文言文120个重点词汇讲解(七),https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/42b1d7d25285890798334511168/szBT9T4wXpUA.mp4
6414,语文,吉林市第一中学,李卓,高中文言文120个常见实词讲解（十二）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/e1acd2bd5285890798336764527/NtUXmo9eZ8YA.mp4
6416,数学,吉林市第一中学,宋军梅,寒假作业阶段检测讲评（一）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/6ff91a3b5285890798338267282/UWYkNarmAqMA.mp4
6417,英语,吉林市第一中学,赵栩玲,试卷3讲解,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/db42dfa95285890798343252022/yQDmesNv9AAA.mp4
6418,数学,吉林市第一中学,刘跃忠,线下作业讲解（一）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/700757535285890798338270145/LAj3IIOYQd8A.mp4
6419,政治,吉林市第一中学,董长莉,神奇的货币,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/76d1a1165285890798338542191/uy3vf8SgvMYA.mp4
6420,语文,吉林市第一中学,黄河,高中文言文120个重点词汇讲解（十七）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/dc94c94f5285890798336502253/DJj1xaVWqYsA.mp4
6421,英语,吉林市第一中学,张洪军,道歉信,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/39ce33dc5285890798334179366/I9L8z9IBwRoA.mp4
6422,数学,吉林市第一中学,焦霞,基本不等式,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/6ff800f65285890798338265243/KMFMMNFjaBUA.mp4
6423,政治,吉林市第一中学,董长莉,影响价格的因素,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/796f49265285890798338682868/nyUQvukldrYA.mp4
6424,数学,吉林市第一中学,田可新,数列的求和,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/c67b12485285890798339691887/jhCtKz6HCkUA.mp4
6425,英语,吉林市第一中学,孟召娟,寒假线下作业综合题10,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/27af1b095285890798303120644/xFz6KtWtt9gA.mp4
6426,语文,吉林市第一中学,李卓,高中文言文120个常见实词讲解（十四）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/df10e11b5285890798336627275/XyWjQAroSpwA.mp4
6427,语文,吉林市第一中学,丁楠,高中文言文120个重点词汇讲解(九),https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/3c34e8b95285890798334288371/vM6cv7DPCLMA.mp4
6428,语文,吉林市第一中学,黄河,高中文言文120个重点词汇讲解（十八）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/3e3ee8285285890798334343110/Jf4zgwTjEpwA.mp4
6429,历史,吉林市第一中学,刘金玉,高考二轮总复习  第二板块：中国近代史 中华文明的阵痛与转型—晚清时期（1）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/d692d1075285890798377399771/YaeaA6BQHx0A.mp4
6430,数学,吉林市第一中学,宋军梅,寒假作业阶段检测讲评（三）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/e8232eda5285890798374024569/Pmq4NKuAEKMA.mp4
6431,英语,吉林市第一中学,赵栩玲,写作（一）,https://1253868908.vod2.myqcloud.com/eba91399vodtransgzp1253868908/98196ec45285890798383774954/v.f40.mp4
6432,英语,吉林市第一中学,张洪军,申请信,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/39db6dd25285890798334180751/jwwjkPVfmagA.mp4
6433,数学,吉林市第一中学,刘跃忠,线下作业讲解（三）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/db8a29505285890798343290054/I5HqZ6EqN24A.mp4
6434,数学,吉林市第一中学,焦霞,空间向量及运算,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/29a2d0975285890798337515562/nIsRc8k0HAUA.mp4
6435,数学,吉林市第一中学,宋军梅,寒假作业阶段检测讲评（四）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/d939895e5285890798343198907/DsKQf3sGQJ8A.mp4
6436,物理,吉林市第一中学,宋盼盼,磁场对通电导线的作用,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/ed3cd9665285890798374289757/AEZf4IvDXCAA.mp4
6437,英语,吉林市第一中学,赵栩玲,写作（二）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/db7c77995285890798343288119/q9slfv6R3nkA.mp4
6438,政治,吉林市第一中学,董长莉,影响价格的因素（习题课),https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/dde467e55285890798343399974/ZHyDS1PwgOgA.mp4
6439,物理,吉林市第一中学,赵阳,带电粒子在组合场中的运动（一）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/74df375d5285890798345206995/AUypNCrSJ5UA.mp4
6440,物理,吉林市第一中学,李苗,磁场知识梳理（五）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/e0359bb35285890798343492242/wl8UgDSjhIgA.mp4
6441,物理,吉林市第一中学,赵阳,带电粒子在组合场中的运动（二）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/f1652c9d5285890798374413579/pzE6WS8uUHQA.mp4
6442,生物,吉林市第一中学,李晓影,物质跨膜运输的实例--动植物细胞的吸水和失水,https://1253868908.vod2.myqcloud.com/eba91399vodtransgzp1253868908/fdb7c8b75285890798381713626/v.f40.mp4
6443,数学,吉林市第一中学,王珊,文科专题五 第一讲（1）,https://1253868908.vod2.myqcloud.com/eba91399vodtransgzp1253868908/8eb326555285890798383365331/v.f40.mp4
6444,数学,吉林市第一中学,刘跃忠,线下作业讲解（四）,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/f039ba585285890798381187811/DP4oy3mjbzwA.mp4
6445,数学,吉林市第一中学,焦霞,简单的线性规划,https://1253868908.vod2.myqcloud.com/378170f1vodgzp1253868908/d8edd4b25285890798343152716/tEP6PXWIwukA.mp4
